D:/code/mySingerServer/.superpowers/tmp/threatexchange-baefb4ed67b6cdc1d4c82dbaef858d50866ac424/ThreatExchange-baefb4ed67b6cdc1d4c82dbaef858d50866ac424/pdq/data/bridge-mods/aaa-orig.jpg	f8f8f0cee0f4a84f06370a22038f63f0b36e2ed596621e1d33e6b39c4e9c9b22	100
D:/code/mySingerServer/.superpowers/tmp/threatexchange-baefb4ed67b6cdc1d4c82dbaef858d50866ac424/ThreatExchange-baefb4ed67b6cdc1d4c82dbaef858d50866ac424/pdq/data/bridge-mods/blur-a-little.jpg	f8f8f0cee0f4a84f06370a2a038f63f0b36e26d596621e1d33e6b39c4e9c9b22	100
D:/code/mySingerServer/.superpowers/tmp/threatexchange-baefb4ed67b6cdc1d4c82dbaef858d50866ac424/ThreatExchange-baefb4ed67b6cdc1d4c82dbaef858d50866ac424/pdq/data/bridge-mods/blur-a-lot.jpg	f8f8f0cee0f4a84f0637022a038f67f0b36e26d596621e1d33e6b39c4e9c9b22	100
D:/code/mySingerServer/.superpowers/tmp/threatexchange-baefb4ed67b6cdc1d4c82dbaef858d50866ac424/ThreatExchange-baefb4ed67b6cdc1d4c82dbaef858d50866ac424/pdq/data/bridge-mods/high-contrast.jpg	f8f8f0cee0f4a84f06370a2a068f67f0b36e26d596621e1d33e6339c4e9c9b22	100
D:/code/mySingerServer/.superpowers/tmp/threatexchange-baefb4ed67b6cdc1d4c82dbaef858d50866ac424/ThreatExchange-baefb4ed67b6cdc1d4c82dbaef858d50866ac424/pdq/data/bridge-mods/high-saturation.jpg	f8f8f0cee0f4a84f06370a22038f67f0b36e2ed596221e1d33e6b39c4e9c9b22	100
D:/code/mySingerServer/.superpowers/tmp/threatexchange-baefb4ed67b6cdc1d4c82dbaef858d50866ac424/ThreatExchange-baefb4ed67b6cdc1d4c82dbaef858d50866ac424/pdq/data/bridge-mods/sharpen-a-little.jpg	f8f8f0cee0f4a84f0e370a22038f67f0b36e2ed596221e1d33e6b39c4a9c9b22	100
D:/code/mySingerServer/.superpowers/tmp/threatexchange-baefb4ed67b6cdc1d4c82dbaef858d50866ac424/ThreatExchange-baefb4ed67b6cdc1d4c82dbaef858d50866ac424/pdq/data/bridge-mods/sharpen-a-lot.jpg	d8f8f0cec0f4a84f8e370a22038f67f0b36a2ed597231e1d72e6b39c4a9c9b22	100
D:/code/mySingerServer/.superpowers/tmp/threatexchange-baefb4ed67b6cdc1d4c82dbaef858d50866ac424/ThreatExchange-baefb4ed67b6cdc1d4c82dbaef858d50866ac424/pdq/data/bridge-mods/shrink-a-little.jpg	f8f8f0cee0f4a84f06370a22038f67f0b36e2ed596621e1d33e6339c4e9c9b22	100
D:/code/mySingerServer/.superpowers/tmp/threatexchange-baefb4ed67b6cdc1d4c82dbaef858d50866ac424/ThreatExchange-baefb4ed67b6cdc1d4c82dbaef858d50866ac424/pdq/data/bridge-mods/shrink-a-lot.jpg	d0f8f1ccc0f4a84d0a370a3a228f67f0b36e2ed5b6623e1d33e6339c4e9c9b22	100
D:/code/mySingerServer/.superpowers/tmp/threatexchange-baefb4ed67b6cdc1d4c82dbaef858d50866ac424/ThreatExchange-baefb4ed67b6cdc1d4c82dbaef858d50866ac424/pdq/data/bridge-mods/square-128x128.jpg	d8f8f1eec0f4a84f0e37022a078f63f0b36e2ed596621e1d33e6239c4e9c9b22	100
